idCsfd;sTitle;iYear;iRating;iRuntime;urlPoster;urlCsfd;sCountry;sGenre;sTitle_EN;sStory;sCopyright;sTags;sDirector;sActor;sPlatforms;sNominated;sWinner;sAuthor
597993;Pásky z Nagana;2018;94.96294553581932;73.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/162/467/162467520_f9ffb9.jpg;https://www.csfd.cz/film/597993-pasky-z-nagana/;USA / Česko / Kanada;Dokumentární / Sportovní;The Nagano Tapes;Olympijský hokejový Turnaj století v Naganu 1998 trochu z odstupu a nadhledu v dokumentu Ondřeje Hudečka. (Česká televize);;20. století, sláva, trenér, období 1990-2000, emigrace, hokej, turnaj, zápas, olympijské hry, bruslení;Ondřej Hudeček;Dominik Hašek, Jaromír Jágr, Petr Svoboda, Robert Záruba, Ivan Hlinka, Slavomír Lener, Michael Žantovský, Roman Hamrlík, Martin Straka, Giancarlo Esposito;http://www.ceskatelevize.cz<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;Ceny české filmové kritiky (1x)<br>;
812944;David Attenborough: Život na naší planetě;2020;94.47720640032203;83.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/164/809/164809596_2e1d46.jpg;https://www.csfd.cz/film/812944-david-attenborough-zivot-na-nasi-planete/;Velká Británie;Dokumentární;David Attenborough: A Life on Our Planet;Známý moderátor se ohlíží za svým životem a historií vývoje života na Zemi. Truchlí nad ztrátou divočiny a přichází s vlastní vizí budoucnosti. (Netflix);Na VOD od 04.10.2020 Netflix;ekologie, globální oteplování, přelidnění;Alastair Fothergill, Jonathan Hughes, Keith Scholey;David Attenborough, Max Hughes;https://www.netflix.com/title/80216393<br>https://www.netflix.com/<br>https://www.netflix.com/title/80216393<br>https://www.csfd.cz/vod/netflix/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;British Academy of Film and Television Arts (BAFTA) (1x)<br>;;
272622;Nagano 1998 - hokejový turnaj století;1998;93.36376404494382;90.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/449/449787_24d64a.jpg;https://www.csfd.cz/film/272622-nagano-1998-hokejovy-turnaj-stoleti/;Česko;Dokumentární / Sportovní;;Dokument ze zimních olympijských her. Sestřih nejdůležitějších okamžiků ze všech olympijských sportovních soutěží. Největší prostor je věnován spanilé jízdě našich hokejistů ke zlatým medailím, včetně velkolepého přivítání ve vlasti.;;hokej, olympijské hry;Jiří Slezák, Charilaos Karadžos;Jaromír Jágr, Dominik Hašek, Ivan Hlinka, Martin Procházka, Robert Reichel, Jiří Šlégr, Vladimír Růžička, Pavel Patera, Jiří Dopita, Robert Lang;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
42927;Red Dwarf: Smeg Outs;1995;93.7466307277628;51.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/168/089/168089220_1uz782.jpg;https://www.csfd.cz/film/42927-red-dwarf-smeg-outs/;Velká Británie;Dokumentární / Komedie;;Po roce se vynikající pořad SMEG UPS dočkal pokračování. Autorem scénáře je opět Doug Naylor, kterému vypomáhal Robert Llewellyn a režie se tentokrát ujal režisér mnoha dílů Trpaslíka Ed Bye, který pořad produkoval. Druhý díl se zaměřuje na mnohem více postav než díl první a opět ho uvádí Robert Llewellyn jako Kryton. Opět nás čeká spousta nových přeřeků, popletení textů nebo jejich zapomínání. Uvidíme problémy s rekvizitamy či se zvířaty, podíváme se na dalších 10 nejčastějších otázek,dále např. co říká šéf klubu pozpátku v díle Pozpátku nebo celou verzi písně Tongue Tide.. S hlavnímy členy posádky se seznámíme jednotlivě v klipcích s přebrety. Aby Kryton nebyl na moderování sám, tak mu v tomto díle sekunduje Craig Charles jako Lister. Pořad je sice zaměřen na první tři série, ale obsahuje také záznamy ze setkání fanoušků.Druhý díl je kvalitativně možná lepší než díl první, což bude také způsobeno větší profesionalitou a také větším počtem lidí, jež se na pořadu podílely. Scény z těchto dvou kazet se později objevily na DVD k jednotlivým sériím a k 7.a 8. řadě zatím jako soubor na kazetě nevyšly. Zdali se dočkáme někdy pokračování těchto dvou dílů je ve hvězdách. (gogos);;;Ed Bye;Chris Barrie, Craig Charles, Danny John-Jules, Robert Llewellyn, Craig Ferguson, Norman Lovett, Mac McDonald, Robert Addie, Hattie Hayridge, Danny Erskine;http://www.youtube.com/watch?v=a3t3IKlXqFU<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
97668;Red Dwarf: Smeg Ups;1994;93.30152671755725;51.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/168/089/168089236_1pe1zd.jpg;https://www.csfd.cz/film/97668-red-dwarf-smeg-ups/;Velká Británie;Dokumentární / Komedie;;Jedná se o bonusový pořad k RED DWARF (ČERVENÝ TRPASLÍK). Pořad vyšel v roce 1994 v produkci BBC na VHS a poté se objevil jako součást kompletního balíku VHS či DVD. Scénář napsal a pořad zároveň zrežíroval Doug Naylor (jeden z autorů Trpaslíka). Je zároveň také producentem. Pořadem provází Robert Llewellyn (Kryton 2X4B 523P) a uvede všechny své kolegy z Trpaslíka.Do roku 1994 bylo natočeno 6 serií trpaslíka (36 dílů) a za tu dobu se nahromadilo spousty zkažených, nepovedených záběrů. Mnoho přeřeků, zapomenutí textu, rozesmání se atd... A právě o tom je tento pořad. Scény pocházejí především ze 4, 5 a 6 série. Pořad také obsahuje nepovedené lety modelů lodí z Trpaslíka, problémy s technickým vybavením, sprostých průpovídek hlavních aktérů, nepoužitých záběrů atd... Dojde také na divaácké dotazy, resp. na 10 nejčastějších otázek kolem Trpaslíka na něž odpovídá Robert Llewellyn.Celý pořad trvá necelou hodinku a obsahuje také úvodní a závěrečnou znělku Trpaslíka. Scénky jsou výborně nastříhány a působení Krytona jako moderátora je více než perfektní. Pořad se o rok později dočkal pokračování s názvem SMEG OUTS. (gogos);;;;Robert Llewellyn, Jenny Agutter, Chris Barrie, Craig Charles, Danny John-Jules, Robert Addie, Hattie Hayridge;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
178757;Pink Floyd: Živě v Pompejích;1972;92.50475586556753;59.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/170/068/170068444_v80s1a.jpg;https://www.csfd.cz/film/178757-pink-floyd-zive-v-pompejich/;Belgie / Západní Německo / Francie;Hudební / Dokumentární;Pink Floyd v Pompejích;Pink Floyd imaginativní, nadreálná, vysoce tvůrčí hudba plná barev, která se výborně hodí k vizuálním představením. Film natočený v starověkém amfiteátru mezi ruinami zaniklých Pompejí nabízí divákům úžasný audio-vizuální zážitek. Ve dne se koncert konal v aréně rozpálené sluncem a v noci uprostřed tajemné scény zničené sopečným výbuchem a umožnil tak perfektní souhru zvuku a obrazu. Snímek začíná i končí obsáhlou skladbou Echoes z alba Meddle a obsahuje také následující tituly: Echoes, Careful with that Axe Eugene, A Saucerful of Secrets, Us And Them. One of these Days. Mademoiselle Nobs, Brain Damage, Set the Controls for the Heart of the Sun, Echoes.;28.04.2025 Pathé Live;;Adrian Maben;David Gilmour, Nick Mason, Roger Waters, Richard Wright;https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/pink-floyd-at-pompeii---mcmlxxii/umc.cmc.733nyr52x1q1lj069e6ps625x<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/pink-floyd-at-pompeii---mcmlxxii/umc.cmc.733nyr52x1q1lj069e6ps625x<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
174734;Depeche Mode: Devotional;1993;94.79905437352245;93.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/041/41376_fc029a.jpg;https://www.csfd.cz/film/174734-depeche-mode-devotional/;USA;Dokumentární / Hudební;;Památný záznam Devotional vychází poprvé na DVD! Dokument, který pro DEPECHE MODE natočil slavný fotograf a režisér a také dlouholetý spolupracovník kapely Anton Corbijn během jedinečného turné v roce 1993, patří k nejslavnějším v historii pop-music. V době vzniku byl nominován na cenu Grammy jako Nejlepší dlouhohrající hudební video. DVD rovněž obsahuje druhý disk jako bonus, na němž jsou zachyceny koncerty z Frankfurtu a Barcelony, dobový dokument MTV, interview s autorem snímku a další zajímavosti.;;;Anton Corbijn;David Gahan, Martin Gore, Andrew Fletcher, Alan Wilder;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
270981;Zlatý hattrick;2001;94.77386934673366;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/449/449784_42ee46.jpg;https://www.csfd.cz/film/270981-zlaty-hattrick/;Česko;Dokumentární / Sportovní;;Zlatý hattrick představuje jednu ze čtyř úspěšných sezón českých hokejistů od Nagana 1998. Tento dokument neboli sestřih utkání celého Mistrovství světa roku 2001 se odehrává v německém Hannoveru. Od sezóny 1999 do roku 2001 jsme se stali trojnásobnými vítězi světového šampionátu v ledním hokeji. Tudíž rok 2001 je českým zlatým hattrickem. V sestřihu jsou znázorněny věci, na které by český národ neměl nikdy zapomenout. (Pilda17);;hokej;;Martin Procházka, František Kaberle, Robert Reichel, Pavel Patera, David Výborný, Milan Hnilička, David Moravec, Petr Čajánek, Jiří Dopita, Viktor Ujčík;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
259318;Návrat mistrů;2005;92.69090909090909;58.0;//static.pmgstatic.com/assets/images/050b5bad23b8eb0b4f88f971b8f6a168/empty-image.svg;https://www.csfd.cz/film/259318-navrat-mistru/;Česko;Dokumentární / Sportovní;;Český hokej zpátky na trůnu! Národní tým vyhrál mistrovství světa, jaké nemá v dějinách obdoby. Šest klíčových hráčů a hlavní kouč Vladimír Růžička se s odstupem vracejí k rozhodujícím i zákulisním okamžikům turnaje. Dokument o mistrovství světa v ledním hokeji 2005 ve Vídni a Innsbrucku připravili R. Záruba a K. Jonák.;;hokej;Karel Jonák;Jaromír Jágr, Jiří Šlégr, František Kaberle, Jaroslav Špaček, Vladimír Růžička, Martin Straka, David Výborný, Petr Čajánek, Milan Hnilička, Alexandr Ovečkin;https://www.ceskatelevize.cz/porady/10087707620-navrat-mistru?utm_source=csfd&utm_medium=section_vod&utm_campaign=link<br>https://www.ceskatelevize.cz/porady/10087707620-navrat-mistru?utm_source=csfd&utm_medium=section_vod&utm_campaign=link<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
270353;Slayer: Still Reigning;2004;97.47126436781609;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/063/63991_b08004.jpg;https://www.csfd.cz/film/270353-slayer-still-reigning/;USA;Hudební / Dokumentární;;"DVD z koncertu amerických thrash metalových „řezníků“ Slayer. DVD obsahuje dvě části:Reign in Blood live 1. ""Angel of Death"" 2. ""Piece by Piece"" 3. ""Necrophobic"" 4. ""Altar of Sacrifice"" 5. ""Jesus Saves"" 6. ""Criminally Insane"" 7. ""Reborn"" 8. ""Epidemic"" 9. ""Postmortem"" 10. ""Raining Blood""Bonus materiál 1. ""War Ensemble"" 2. ""Hallowed Point"" 3. ""Necrophiliac"" 4. ""Mandatory Suicide"" 5. ""Spill the Blood"" 6. ""South of Heaven"" 7. ""Slayer in Their Own Words"" (interview) (Chatterer)";;metal;Dean Karr;Tom Araya, Kerry King;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
277451;Strážce divočiny;2009;91.65580182529335;54.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/158/321/158321266_3d1e55.jpg;https://www.csfd.cz/film/277451-strazce-divociny/;Slovensko;Dokumentární;Strážca divočiny;Není to tak dávno, co se po celé Evropě prostírala nespoutaná příroda. Dnes takových míst zbývá jen několik. Patří k nim záhadná Tichá dolina ve Vysokých Tatrách na Slovensku. Odlehlé soutěsky a čarovné lesy jsou domovem asi čtyřiceti medvědů, kteří zde žijí volně a bez jakéhokoliv konfliktu s člověkem. Dva mladí filmaři se nechali inspirovat těmito skvostnými tvory, nazývanými strážci divočiny, a zachytili jejich život. Ukazují při tom pomíjívý svět nezkrocené divočiny, v němž je člověk pouhým pozorovatelem.;Na DVD od 24.04.2010 Arolla Film;zvířata, les, divočina, hory, medvědi, Tatry;Robert Rajchl;Marián Geišberg;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
1661432;Oceán s Davidem Attenboroughem;2025;93.19693094629156;95.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/170/086/170086493_gyhlhd.jpg;https://www.csfd.cz/film/1661432-ocean-s-davidem-attenboroughem/;Velká Británie;Dokumentární;David Attenborough: Ocean;Sir David Attenborough odhaluje tajemství, zázraky a křehkost oceánů, a zdůrazňuje jejich naprosto zásadní význam. Ukazuje extrémní problémy, kterým oceány čelí, ale zároveň přináší naději – možnost obnovy mořského života v nebývalém měřítku je na dosah. (National Geographic);08.05.2025 Altitude Film Distribution;oceán, příroda, ryby, klimatická krize;Colin Butfield, Toby Nowlan, Keith Scholey;David Attenborough;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;British Independent Film Awards (BIFA) (1x)<br>;;
832903;The Alpinist;2020;90.74829931972789;82.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/165/555/165555776_5e2373.jpg;https://www.csfd.cz/film/832903-the-alpinist/;USA;Dokumentární;The Alpinist;Marc-André Leclerc leze sám, daleko od světel reflektorů. Na odlehlých alpských stěnách předvádí jedny z nejodvážnějších sólo výstupů historie. Navzdory tomu o něm skoro není slyšet. Žádné kamery, žádné lano a žádný prostor pro chybu. Leclercův přístup představuje samotnou podstatu sólo lezení. Filmovému štábu se stydlivého kočovníka, který nevlastní ani mobilní telefon ani auto, nedaří dostihnout. (Sherpafest);10.09.2021 Roadside Attractions;;Peter Mortimer, Nick Rosen;Marc-André Leclerc, Peter Mortimer, Alex Honnold, Reinhold Messner;https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/the-alpinist/umc.cmc.4u4l4thib5qi0kz6xnl9h4gn2<br>https://www.youtube.com/watch?v=ZqyrGdGUl7I<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/the-alpinist/umc.cmc.4u4l4thib5qi0kz6xnl9h4gn2<br>https://www.youtube.com/watch?v=ZqyrGdGUl7I<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
201875;118 dní v zajatí ľadu;1998;90.51121076233184;56.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/044/44939_cab8bc.jpg;https://www.csfd.cz/film/201875-118-dni-v-zajati-ladu/;Slovensko;Dokumentární;118 Days in the Captivity of Ice;Veľký klinec - tak nazývajú Eskimáci Severný pól. Odjakživa ako mocný magnet k sebe priťahoval odvážnych dobrodruhov. Po jeho dobytí sa najväčšou výzvou pre polárnikov stal prechod z Ruska do Kanady cez Severný pól bez leteckej podpory - športovo, len vlastnými silami. Reinhold Messner ho označil za najväčší problém Arktídy. Slovensko-ruská štvorica polárnikov štartovala zo Severnej zeme - z miesta najväčších zím, hojného výskytu ľadových medveďov a silného driftu. Severný pól dosiahli po 75 dňoch. Od tejto chvíle začali zápasiť nielen s neustálym protiprúdom ľadových krýh, ale aj s množstvom otvorenej vody a veľkými výkyvmi počasia. Filmový príbeh 118 dní v zajatí ľadu vás vtiahne do neuveriteľného príbehu, aký môže poskytnúť len dobrodružný život polárnikov. (K2 studio);Na DVD od 05.11.2004 Intersonic;expedice, Arktida;Pavol Barabáš;Peter Valušiak, Vladimir Čukov, Ivan Kuželivskij, Valerij Kochanov, Matej Landl;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
43479;Klíč k určování trpaslíků podle deníku Pavla Juráčka;2002;90.87939698492463;58.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/076/76107_55416b.jpg;https://www.csfd.cz/film/43479-klic-k-urcovani-trpasliku-podle-deniku-pavla-juracka/;Česko;Dokumentární / Drama / Životopisný;Klíč k určování trpaslíků aneb poslední cesta Lemuela Gullivera;Svědectvím téměř čtvrtstoletí života Pavla Juráčka je jeho deník. Začal si jej psát soustavně od roku 1951 a od té doby tvoří nepřetržitou řadu 33 sešitů, poslední zatím známý je z roku 1974. Zejména závěrečná třetina celku, která je obsahem knižní edice Jana Lukeše z roku 2003 Pavel Juráček Deník (1959 – 1974), je dramatickým i tragickým obrazem vzestupu a pádu, vzdoru i sebedestrukce talentovaného umělce v konfliktu s dobovými uměleckými a společenskými okolnostmi. Pavel Juráček zanechal dílo svrchované literární úrovně, Martin Šulík jej převedl v hypnotický dokument o výšinách i běsech umělecké tvorby. (Finále Plzeň);;;Martin Šulík;Marek Juráček, Edita Levá;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;Pavel Juráček
71406;Noc a mlha;1956;90.67552602436324;32.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/027/27371_277ee7.jpg;https://www.csfd.cz/film/71406-noc-a-mlha/;Francie;Dokumentární / Krátkometrážní / Historický / Válečný;Nuit et brouillard;Svědectví o životech vězňů nacistických koncentračních táborů, vybudovaných na různých místech Evropy. Film ukazuje hrůzu těchto míst a dovolává se památky několika milionů umučených, mezi nimiž byly i tisíce dětí. Film získal Cenu za dokumentární film na X. MFF v Karlových Varech v roce 1957.;;20. století, období 1940-1950, 2. světová válka, Židé, holocaust, koncentrační tábor;Alain Resnais;Michel Bouquet, Reinhard Heydrich, Julius Streicher, Heinrich Himmler, Adolf Hitler;https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/night-and-fog/umc.cmc.44gm7we7l422ue74q176rlete<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/night-and-fog/umc.cmc.44gm7we7l422ue74q176rlete<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;British Academy of Film and Television Arts (BAFTA) (1x)<br>;Mezinárodní filmový festival Karlovy Vary (1x)<br>;
600987;Durch die Wand;2017;90.35634743875278;100.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/162/919/162919430_edbe0b.jpg;https://www.csfd.cz/film/600987-dawn-wall/;Rakousko / USA;Dokumentární;The Dawn Wall;V lednu 2015 američtí lezci Tommy Caldwell a Kevin Jorgeson zaujali celý svět svou snahou vylézt cestu Dawn Wall, zdánlivě nelezitelnou kilometrovou stěnu v národním parku yosemity v Kalifornii. Dvojice žila v této vertikální stěně celé týdny a budila tím obrovskou pozornost světových médií. Pro Tommyho Caldwella byla však Down Wall více než lezení. Bylo to jakési logické vyústění jeho životní cesty definované překonávání překážek. Ve věku 22 let ho v Kirgizsku zajali povstalci a drželi jako rukojmí. Krátce na to přišel při nehodě o ukazováček. Když se mu rozpadlo manželství, snažil se utéct před bolestí tak, že si dal vysoký cíl – vylézt volně Down Wall. Byla to tenká hranice mezi odhodláním a posedlostí. Caldwell a jeho partner Jorgeson strávili šest let starostlivým vymýšlením a nacvičováním cesty. Při závěrečném pokusu, když je pozoroval celý svět, se Caldwell střetl s okamžikem pravdy. Má opustit svého partnera a konečně si splnit svůj největší sen, nebo riskovat svůj vlastní úspěch v zájmu jejich přátelství? (Mezinárodní horolezecký f. festival Teplice n. Met.);14.09.2018 The Orchard;hory, sportovní lezení, národní park;Josh Lowell, Peter Mortimer;Tommy Caldwell, Kevin Jorgeson, John Branch;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;Melbourne International Film Festival (MIFF) (1x)<br>;
286724;Sám ve stěně;2009;91.30097087378641;24.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/160/507/160507427_a57b44.jpg;https://www.csfd.cz/film/286724-sam-ve-stene/;USA;Dokumentární / Krátkometrážní;First Ascent - Alone on the Wall;Hlavním hrdinou filmu je třiadvacetiletý Alex Honnold, který zdolává ty největší stěny bez jištění. Za každou sebemenší chybu ho může potkat trest nejvyšší - smrt. Ve snímku se pokusí o rekordní sólo výstup na 600 metrů vysokou stěnu na Half Dome. Teprve tam Alex poprvé pozná, co je to strach. Film získal ocenění na všech festivalech, kterých se účastnil.;;sportovní lezení, bouldering;Nick Rosen, Peter Mortimer;Alex Honnold, Nick Rosen, Royal Robbins;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
210789;Respice finem;1967;90.54172767203514;15.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/046/46192_723996.jpg;https://www.csfd.cz/film/210789-respice-finem/;Československo;Krátkometrážní / Dokumentární;Respice finem;Dokumentární film Jana Špáty o starých osamělých ženách, dožívajících svůj život na venkově. „Ty ženy vesměs nemají strach ze smrti, snad jen z umírání, a to ne proto, že se bojí bolesti, ale že by někoho obtěžovaly, potřebovaly. Smrt je pro ně součástí života, je jeho samozřejmou složkou,“ říká režisér v explikaci svého filmu.;Na DVD od 02.11.2009 Indies MG;;Jan Špáta;Jan Kačer;https://www.youtube.com/watch?v=xjTIyFFK6ak<br>https://www.youtube.com/watch?v=xjTIyFFK6ak<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
291617;Senna: Legenda formule 1;2010;88.82579255155433;101.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/159/402/159402724_8d027b.jpg;https://www.csfd.cz/film/291617-senna-legenda-formule-1/;Velká Británie / Francie;Dokumentární / Životopisný / Sportovní;Senna;"Film SENNA přináší skutečný příběh legendárního brazilského automobilového závodníka Ayrtona Senny, kterého mnozí považují za nejlepšího jezdce historie. Sledujte Sennovu velkolepou kariéru ve formuli 1; jeho fyzický a duševní vývoj na závodních okruzích i mimo ně; jeho cestu za dokonalostí i zásadní proměnu z neskutečně talentovaného nováčka, který v roce 1984 razantně vtrhl do F1, v mýty opředenou legendu, jež se ze Senny stala po tragických událostech v Imole roku 1994. Díky úzké spolupráci s rodinou závodníka a s vedením formule 1 se film SENNA stává prvním oficiálním dokumentem o jeho životě s mnoha úžasnými a dosud nepublikovanými archivními materiály.";25.05.2011 Océan Films Distribution;rivalita, závody, Formule 1;Asif Kapadia;Ayrton Senna, Rubens Barrichello, Gerhard Berger, Ron Dennis, Damon Hill, Frank Williams, Nigel Mansell, Alain Prost, Sid Watkins, Emerson Fittipaldi;https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/senna/umc.cmc.3uozgq6d6xzpm3s0ua0o7wxkc<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/senna/umc.cmc.3uozgq6d6xzpm3s0ua0o7wxkc<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;British Academy of Film and Television Arts (BAFTA) (1x)<br>British Independent Film Awards (BIFA) (2x)<br>New York Film Critics Circle Awards (1x)<br>Sundance Film Festival (1x)<br>;British Academy of Film and Television Arts (BAFTA) (2x)<br>British Independent Film Awards (BIFA) (1x)<br>Sundance Film Festival (1x)<br>Melbourne International Film Festival (MIFF) (1x)<br>;
43473;Holocaust - Odhalené koncentrační tábory;2006;90.92278719397363;58.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/024/24785_637dcc.jpg;https://www.csfd.cz/film/43473-holocaust-odhalene-koncentracni-tabory/;Itálie;Dokumentární / Historický;Holocausto - Los Campos de Concentración Al Descubierto;"Když se Adolf Hitler v roce 1933 stal říšským kancléřem, nastalo to, co polský Žid Raphael Lemkin nazval ""Genocidou"". Choré mozky ""Führera"" a jeho přívrženců se rozhodly zřídit řadu koncentračních a vyhlazovacích táborů; opravdové továrny na smrt byly rozšířeny po celém Německu a v řadě okupovaných zemích. Prvními vězni, kteří do nich přicházeli, byli členové levicových, komunistických a socialistických stran, a význační intelektuálové. Brzy přibývali Svědci Jehovovi, homosexuálové, kněží a všichni ti, kteří byli zatčeni při operacích, nazývaných ""preventivní boj proti zločinu"".";Na DVD od 14.05.2009 Sport;20. století, období 1940-1950, 2. světová válka, období 1930-1940, koncentrační tábor;;Adolf Hitler;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
101380;U2: Rattle and Hum;1988;90.55194805194805;99.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/164/948/164948249_0ef156.jpg;https://www.csfd.cz/film/101380-u2-rattle-and-hum/;USA;Hudební / Dokumentární;U2: Rattle and Hum;Velkolepá explozivní show provázela koncertní šňůru legendární skupiny U2 po USA. Jedno úžasné vystoupení střídalo druhé, včetně horkého duetu Bona a B.B. Kinga. Nyní máte jedinečnou příležitost vychutnat si znovu jejich koncertní vystoupení napříč Amerikou, od ulic Harlemu až po Graceland - domov Elvise Presleyeho.Playlist: 01. Helter Shelter02. Van Diemen's Land03. Desire04. Exit05. Gloria06. I Still Haven't Found What I'm Looking For07. Freedom For My People08. Silver And Gold09. Angel Of Harlem10. All Along The Watchtower11. In God's Country12. When Love Comes To Town13. Heartland14. Bad15. Ruby Tuesday16. Sympathy For The Devil17. Where The Streets Have No Name18. MLK19. With Or Without You20. The Star-Spangled Banner21. Bullet The Blue Sky22. Running To Stand Still23. Sunday Bloody Sunday24. Pride (In The Name Of Love)25. All I Want Is YouATION 2;Na DVD od 17.08.2001 Magic Box;;Phil Joanou;Bono, The Edge, Adam Clayton, Larry Mullen Jr., B.B. King, Phil Joanou;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
221135;Pururambo - prales, kde se zastavil čas;2005;89.42263279445727;54.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/047/47657_7bbd1a.jpg;https://www.csfd.cz/film/221135-pururambo-prales-kde-se-zastavil-cas/;Slovensko;Dokumentární / Dobrodružný;Kamera na cestách: Pururambo - prales, kde se zastavil čas;Nová Guinea je najväčší tropický ostrov sveta. Pod nepreniknuteľným zeleným závojom pralesa aj v dobe satelitov sa ukrýva zem tajomstiev, povier, a neobjavených záhad. V labyrinte neprívetivých močiarov žijú ľudia vysoko na stromoch v primitívnych podmienkach tak, ako v dobe kamennej. Títo ľudia ešte nestretli bieleho človeka, dokonca ani neprišli do styku s výdobytkami našej civilizácie. Vstup na ich územie je nebezpečným dobrodružstvom. Sú to miesta, o ktorých sa hovorí potichu a s rešpektom. Tam podľa misionárov žijú kanibali...;07.09.2006;džungle, domorodé kmeny, expedice;Pavol Barabáš;Maroš Kramár, Rudolf Švaříček, Pavol Barabáš;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;Rudolf Švaříček
