idCsfd;sTitle;iYear;iRating;iRuntime;urlPoster;urlCsfd;sCountry;sGenre;sTitle_EN;sStory;sCopyright;sTags;sSeries;sEpisodes;sDirector;sActor;sAuthor;sPlatforms;sNominated;sWinner
257242;Fullmetal Alchemist: Bratrství;2009;90.64848049772674;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/167/263/167263478_2fee2d.jpg;https://www.csfd.cz/film/257242-fullmetal-alchemist-bratrstvi/;Japonsko;Animovaný / Dobrodružný / Drama / Fantasy;Hagane no renkindžucuši;Poté, co bratři Edward a Alfonse utrpí fyzická zranění, bojují proti zlu, aby se pokusili získat zpět svá těla. (Netflix);V TV od 05.04.2009 MBS;anime, bratři, podle mangy, alchymie;0.0;64.0;Jasuhiro Irie, Kazuhide Tomonaga, Masao Ókubo;Rie Kugimija, Romi Paku, Iemasa Kajumi, Šin'ičiró Miki, Unšó Išizuka, Daisuke Namikawa, Fumiko Orikasa, Kazuja Nakai, Kendži Nodžima, Kóiči Jamadera;Hiromu Arakawa;https://www.netflix.com/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
295103;Domek z karet;2013;90.19122867285012;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/168/200/168200982_melyli.jpg;https://www.csfd.cz/film/295103-domek-z-karet/;USA;Drama;Dům z karet;Francis Underwood (Kevin Spacey) vás vezme na dlouhou cestu, během níž si vybírá svou pomstu na těch, kteří ho zradili – včetně členů jeho vlastní vlády i prezidenta Spojených států osobně. Elegantní, prohnaný, metodické a zlý Frank Underwood spolu se svojí manipulativní manželkou Clair (Robin Wright) berou Washington útokem. Příčku po příčce stoupají po hierarchickém žebříku, aby dosáhli toho, po čem tak zoufale touží – po moci. (AXN);V TV od 13.01.2016 Česká televize;podle knihy, manželé, pomsta, politika, manipulace, intriky, zrada, politik, prezident, Bílý dům;6.0;73.0;David Fincher, Joel Schumacher, James Foley;Kevin Spacey, Robin Wright, Michael Kelly, Rachel Brosnahan, Mahershala Ali, Nathan Darrow, Michel Gill, Reg E. Cathey, Sebastian Arcelus, Kate Mara;Michael Dobbs;https://www.netflix.com/title/70178217<br>/novinky/9659-netflix-zakoupi-studio-warner-bros/<br>/novinky/9659-netflix-zakoupi-studio-warner-bros/<br>/novinky/9659-netflix-zakoupi-studio-warner-bros/<br>https://www.netflix.com/title/70178217<br>https://www.csfd.cz/vod/netflix/<br>https://www.csfd.cz/vod/netflix/<br>https://www.csfd.cz/vod/netflix/<br>https://www.csfd.cz/vod/netflix/<br>https://www.csfd.cz/vod/netflix/<br>https://www.csfd.cz/vod/netflix/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;Golden Globes (6x)<br>Critics Choice Awards (5x)<br>;Golden Globes (2x)<br>
902757;Dámský gambit;2020;90.0471226617164;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/164/813/164813426_20c35d.jpg;https://www.csfd.cz/film/902757-damsky-gambit/;USA;Drama;The Queen's Gambit;V 50. letech v sobě mladá dívka ze sirotčince objeví mimořádný šachový talent. Její překvapivou cestu ke slávě ale komplikuje boj se závislostí. (Netflix);Na VOD od 23.10.2020 Netflix;podle knihy, dívka, drogy, sláva, alkoholismus, závislost, sirotek, studená válka, sirotčinec, šachy;0.0;7.0;Scott Frank;Anya Taylor-Joy, Marielle Heller, Harry Melling, Bill Camp, Thomas Brodie-Sangster, Moses Ingram, Marcin Dorociński, Isla Johnston, Chloe Pirrie, Matthew Dennis Lewis;Walter Tevis;/tvurce/381274-louis-ashbourne-serkis/prehled/<br>https://www.netflix.com/title/80234304<br>https://www.netflix.com/<br>/novinky/9313-hosi-z-brazilie-dostanou-miniserii-na-netflixu/<br>/novinky/9313-hosi-z-brazilie-dostanou-miniserii-na-netflixu/<br>/novinky/9313-hosi-z-brazilie-dostanou-miniserii-na-netflixu/<br>/novinky/9094-anya-taylor-joy-v-cele-dalsiho-serialu-netflixu/<br>/novinky/9094-anya-taylor-joy-v-cele-dalsiho-serialu-netflixu/<br>/novinky/9094-anya-taylor-joy-v-cele-dalsiho-serialu-netflixu/<br>/novinky/7644-soudni-spor-sachistky-s-netflixem-pokracuje/<br>/novinky/7644-soudni-spor-sachistky-s-netflixem-pokracuje/<br>/novinky/7644-soudni-spor-sachistky-s-netflixem-pokracuje/<br>https://www.netflix.com/title/80234304<br>https://www.csfd.cz/vod/netflix/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;Critics Choice Awards (1x)<br>;AACTA International Awards (2x)<br>Golden Globes (2x)<br>Critics Choice Awards (2x)<br>
360534;Rick a Morty;2013;90.04666854090526;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/166/544/166544480_db3482.jpg;https://www.csfd.cz/film/360534-rick-a-morty/;USA;Animovaný / Dobrodružný / Komedie / Sci-Fi;Rick and Morty;Byl pohřešovaný skoro 20 let, ale teď se Rick Sanchez najednou objeví u své dcery Beth a chce se k ní a její rodině nastěhovat. Po dojemném shledání se Rick usídlí v garáži, kterou předělá na laboratoř, a začne v ní zkoumat různá nebezpečná udělátka a strojky. Samo o sobě by to nikomu nevadilo, jenže Rick do svých dobrodružných pokusů stále častěji zatahuje také svá vnoučata Mortyho a Summer. (TV Prima);V TV od 02.12.2013 Adult Swim;rodiče, chlapec, škola, cestování, monstra, černý humor, mimozemšťané, vesmír, alkoholismus, surrealismus, roboti, šílený vědec, kyborg, teleportace, červí díra;9.0;91.0;Dominic Polcino, Stephen Sandoval, Juan Jose Meza-Leon;Chris Parnell, Sarah Chalke, Jess Harnell, Phil Hendrie, Maurice LaMarche, Echo Kellum, Gary Anthony Williams, Rob Paulsen, David Cross, B. Harrison Smith;;https://www.netflix.com/title/80014749<br>https://www.hbomax.com/cz/en/shows/rick-and-morty/ab553cdc-e15d-4597-b65f-bec9201fd2dd<br>/novinky/6820-ceny-emmy-2020-ovladla-hbo/<br>/novinky/6820-ceny-emmy-2020-ovladla-hbo/<br>/novinky/6820-ceny-emmy-2020-ovladla-hbo/<br>https://www.netflix.com/title/80014749<br>https://www.hbomax.com/cz/en/shows/rick-and-morty/ab553cdc-e15d-4597-b65f-bec9201fd2dd<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;The Saturn Awards (2x)<br>;Critics Choice Awards (1x)<br>
1216653;Metoda Markovič: Hojer;2024;89.91000084111363;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/168/535/168535966_4z1meu.jpg;https://www.csfd.cz/film/1216653-metoda-markovic-hojer/;Česko;Krimi;Hojer(pracovní název);Co se stane, když zlu nastavíte lidskou tvář? Skutečný příběh muže, který se díky své metodě stal kriminalistickou legendou. Seriál podle případů kriminalisty Jiřího Markoviče se zaměřuje především na jeho výjimečný vztah se sériovým vrahem Ladislavem Hojerem. Bez příkras ukazuje reálnou policejní práci v tehdejším ČSSR. Odehrává se v několika časových rovinách a na pozadí nejděsivějších vražd 70. a 80. let. (Voyo);Na VOD od 26.01.2024 Voyo;rodina, vražda, policie, vyšetřování, podle skutečného příběhu, sériový vrah, znásilnění, výslech, policejní stanice, Praha, psychiatrická léčebna, psychiatr, kanibalismus, Brno;0.0;6.0;Pavel Soukup;Petr Lněnička, Petr Uhlík, Sarah Haváčová, Václav Neužil, Adam Mišík, David Prachař, Michal Isteník, Vojtěch Kotek, Dano Heriban, Petr Reif;;https://voyo.nova.cz/home<br>https://voyo.nova.cz/home<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;Český lev (7x)<br>;Český lev (3x)<br>Ceny Asociace českých kameramanů (AČK) (1x)<br>Ceny české filmové kritiky (1x)<br>
70594;The Wire - Špína Baltimoru;2002;90.0;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/159/878/159878972_6d4737.jpg;https://www.csfd.cz/film/70594-the-wire-spina-baltimoru/;USA;Drama / Krimi / Thriller;The Wire;Tento realistický kriminální seriál z produkce HBO, jehož autorem je scenárista David Simon, tvůrce trojdílné minisérie The Corner, oceněné prestižní cenou Emmy, vypráví o vyšetřování případů spjatých s drogami a vraždami v Baltimore. Sleduje je z nejrůznějších úhlů, jak očima policie, tak těch, co stojí proti ní, a zachycuje svět plný úskoků i stálého sledování, v němž lze snadno překročit tenkou hranici mezi dobrem a zlem, zločinem a trestem. První řada se soustřeďuje na leckdy marné úsilí policie infiltrovat se do drogového kartelu v západním Baltimore, v jehož čele stojí Avon Barksdale a jeho pobočník Stringer Bell. (HBO Europe);V TV od 02.06.2002 Home Box Office;policie, město, vyšetřování, politika, drogy, podsvětí (svět zločinu), korupce, drogový dealer, ghetto, válka gangů, Maryland, Baltimore;5.0;60.0;Ernest R. Dickerson, Daniel Attias, Clark Johnson;Dominic West, John Doman, Clarke Peters, Frankie Faison, Deirdre Lovejoy, Wendell Pierce, Lance Reddick, Andre Royo, Sonja Sohn, Seth Gilliam;;https://www.hbomax.com/cz/en/shows/wire/1bc3aff5-0d6a-4c0b-8ed0-5716ca30ab3b<br>http://www.hbo.eu<br>http://www.hbo.eu<br>https://www.hbomax.com/cz/en/shows/wire/1bc3aff5-0d6a-4c0b-8ed0-5716ca30ab3b<br>http://www.hbo.com/thewire/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
360062;Fargo;2014;89.80909568567925;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/159/484/159484777_195c89.png;https://www.csfd.cz/film/360062-fargo/;USA;Krimi / Drama / Komedie;Fargo;Seriál Fargo, inspirovaný stejnojmenným oscarovým snímkem, adaptoval spisovatel a scénárista Noah Hawley. Děj se točí kolem zbrusu nového “skutečného” zločinu a neotřelých postav. Vše je protkáno typicky černým humorem, vraždami a pověstnou “minnesotskou zdvořilostí,” díky nimž se z filmu stala nadčasová klasika... (HBO Europe);V TV od 15.04.2014 FX Network;černobílý film, láska, rodina, smrt, přátelství, přátelé, vražda, násilí, tajemství, otec, matka, rodiče, policie, strach, manželé, záhady, dcera, touha, syn, útěk, zbraně, vyšetřování, vrah, oběť (autonehody/zločinu), pátrání, pomsta, sourozenci, peníze, manipulace, lež, intriky, sny, drogy, zločin, kolegové, nevěra, zrada, boj o přežití, vášeň, podvod, kamarádi, krev, mrtvola, vztahy, bratři, dům, bolest, detektiv, mezilidské vztahy, kriminalita, smutek, gangsteři, trauma, mafie, nenávist, gang, dilema, tragédie, naděje, nemocnice, krádež, podsvětí (svět zločinu), zloděj, zabijáci, loupež, žárlivost, zranění, agenti, nehoda, nespravedlnost, párty, střelné zbraně, psychopat, šílenství, zoufalství, manželství, krutost, sníh, paranoia, panika, pocit viny, přepadení, chamtivost, vydírání, přestřelka, šikana, střelba, sousedi, rasismus, romance, hádka, předsudky, milenka, bar, nájemný vrah, obchod (prodejní místo), maloměsto, závist, pochyby, svědek, oslava, dluhy, zakázaná láska, bohatství, hospoda, svědectví, spravedlnost, oběť (někomu/něčemu), podezření, milenec, sociopat, bodné zbraně, pokus o vraždu, sečné zbraně, odpuštění, vyhrožování, těžký úraz, vdovec, lítost, noc, výčitky svědomí, nůž, chata, předměstí, obchod (transakční), jezero, revolver, vyjednávání, puška, podezření z vraždy, trest, vloupání, marihuana, úkryt, pohřešování, kancelář, nedorozumění, chalupa, večeře, sekretářka, podnikatel, podezřelý na útěku, podezření z nevěry, úředníci, firemní večírek, utonutí, probační úředník, Minnesota;5.0;51.0;Noah Hawley, Michael Uppendahl, Dana Gonzales;Allison Tolman, Billy Bob Thornton, Martin Freeman, Russell Harvard, Ewan McGregor, Patrick Wilson, Juno Temple, Kirsten Dunst, Colin Hanks, Carrie Coon;;https://www.hbomax.com/cz/en/shows/fargo/24c6d8a1-08f3-4cd6-a7da-3964c09f4f13<br>http://www.hbo.eu<br>https://www.hbomax.com/cz/en/shows/fargo/24c6d8a1-08f3-4cd6-a7da-3964c09f4f13<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;Golden Globes (11x)<br>Critics Choice Awards (12x)<br>The Saturn Awards (8x)<br>;Golden Globes (3x)<br>Critics Choice Awards (5x)<br>
302595;Válečná generace;2013;89.99369880277253;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/165/705/165705561_d168a0.jpg;https://www.csfd.cz/film/302595-valecna-generace/;Německo;Válečný / Historický / Drama;Válka generací;Berlín roku 1941. Pět přátel se touží stát hrdiny v dobrodružství, které změní tvář Evropy - a navždy změní i je samotné. Vyrovnaný a uhlazený důstojník Wilhelm odjíždí na východní frontu spolu se svým mladším bratrem Friedhelmem, citlivým snílkem, kterého mnohem víc než válka zajímá literatura. Do Wilhelma je hluboce zamilovaná Charlotte, mladá zdravotní sestřička, která se rovněž těší na své působení ve Wehrmachtu na východní frontě. Greta je talentovaná zpěvačka toužící stát se další Marlene Dietrich - a její židovský přítel Viktor stále nedokáže přesvědčit své rodiče, aby opustili Německo. Z lidských hodnot se začínají drát do popředí odvaha a statečnost - ale také zrada. Friedhelm se stane bezduchým strojem na zabíjení. Wilhelm dezertuje a je postaven před vojenský soud. Charlottina nacistická ideologie se rozpadne, když prozradí židovskou sestřičku sloužící ve Wehrmachtu. Greta zařídí Viktorovi doklady nezbytné k odjezdu tím, že prodá své tělo důstojníkovi SS. Všech pět našich přátel - a miliony dalších - chtělo být hrdiny, ale nikdo z nich se nedokázal představit, co udělá válka s jejich životy a se zbytkem světa... (Filmbox);V TV od 17.03.2013 ZDF;láska, přátelství, přátelé, 20. století, období 1940-1950, 2. světová válka, vojáci, vězení, armáda, nemocnice, nacisté, zima, nacismus;0.0;3.0;Philipp Kadelbach;Volker Bruch, Tom Schilling, Miriam Stein, Katharina Schüttler, Ludwig Trepte, Henriette Richter-Röhl, Mark Waschke, Götz Schubert, Christiane Paul, Sylvester Groth;;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
70220;Monty Pythonův létající cirkus;1969;89.68867642665073;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/162/355/162355996_e2dac1.jpg;https://www.csfd.cz/film/70220-monty-pythonuv-letajici-cirkus/;Velká Británie;Komedie;Monty Python's Flying Circus;Nádherná a svobodná kavalkáda nonsensů, satirických skečů a britsky vykutálených slovních a situačních hříček od pánů, jejichž jména znějí skoro jako jména svatých - John Cleese, Eric Idle, Terry Jones, Graham Chapman, Michal Palin - doplněné animacemi velkého a divokého Terry Gilliama, zahajuje přehlídku odvážných, kteří souhlasili ocitnout se v jejich zářícím stínu.;Na DVD od 01.03.2007 Bontonfilm;satira, surrealismus, skeč;4.0;45.0;Ian MacNaughton, John Howard Davies, Terry Gilliam;Graham Chapman, Eric Idle, Terry Jones, Michael Palin, Terry Gilliam, John Cleese, Carol Cleveland, Connie Booth, Douglas Adams, Neil Innes;;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
328992;Temný případ;2014;89.54976744186047;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/158/145/158145506_a3f028.jpg;https://www.csfd.cz/film/328992-temny-pripad/;USA;Krimi / Drama / Mysteriózní / Thriller;True Detective;Ústředními postavami seriálu jsou dva detektivové, jejichž životy se srazí a propojují během sedmnáct let trvající honičky sériového vraha v Louisianě.;Na VOD od 14.01.2024 Max (Noční krajina);muž, láska, žena, rodina, smrt, přátelství, přátelé, vražda, 20. století, násilí, dívka, tajemství, otec, děti, matka, rodiče, policie, mládež, manželé, město, záhady, dcera, touha, syn, útěk, chlapec, zbraně, vyšetřování, vrah, ženy, oběť (autonehody/zločinu), pátrání, gay, škola, vzpomínky, pomsta, sourozenci, peníze, manipulace, lež, intriky, sex, pronásledování, rivalita, drogy, kolegové, nevěra, únos, zrada, vězení, boj o přežití, vášeň, podvod, kamarádi, krev, mrtvola, les, nemoc, studenti, LGBTQ+, detektiv, divočina, gangsteři, trauma, mafie, nenávist, gang, dilema, tragédie, naděje, krádež, podsvětí (svět zločinu), zloděj, zabijáci, loupež, sériový vrah, spisovatel, zranění, stáří, těhotenství, agenti, nespravedlnost, párty, rvačka, homosexualita, vědci, manželství, sníh, korupce, pocit viny, chamtivost, právníci, znásilnění, vydírání, výslech, přestřelka, alkoholismus, konspirace, rozvod, poušť, příroda, závislost, maloměsto, závist, vědec, období 1980-1990, iluze, bohatství, nevyléčitelná nemoc, policejní stanice, spravedlnost, oběť (někomu/něčemu), alkohol, spiknutí, šerif, učitelka, Kalifornie, Los Angeles, období 1990-2000, FBI, těžký úraz, kostel, poprava, sekta, skandál, chata, maska, válečný veterán, obchod (transakční), vzpoura systému, kult, sexuální násilí, veteráni, období 2010-2020, okultismus, období 2000-2010, satanismus, producent, americký jih, chalupa, bažina, Aljaška, oběť (rituální), neplodnost, Louisiana, válečné trauma, louka, polární záře;5.0;31.0;Cary Joji Fukunaga, Justin Lin, Janus Metz;Matthew McConaughey, Woody Harrelson, Michelle Monaghan, Colin Farrell, Rachel McAdams, Taylor Kitsch, Kelly Reilly, Vince Vaughn, Michael Potts, Tory Kittles;;https://www.hbomax.com/cz/en/shows/true-detective/9a4a3645-74e0-4e4d-9f35-31464b402357<br>https://www.hbomax.com/cz/en/shows/true-detective/9a4a3645-74e0-4e4d-9f35-31464b402357<br>http://www.hbo.com/true-detective<br>https://www.csfd.cz/vod/hbo-max/<br>https://www.csfd.cz/vod/hbo-max/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;Golden Globes (5x)<br>Critics Choice Awards (5x)<br>The Saturn Awards (2x)<br>;Golden Globes (1x)<br>
657621;Banda;2019;89.42895945159412;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/162/951/162951856_91767d.jpg;https://www.csfd.cz/film/657621-banda/;USA;Akční / Komedie / Krimi / Drama / Sci-Fi;The Boys;"Seriál The Boys, adaptován z komiksové předlohy stejného názvu a vytvořen hercem a režisérem Sethem Rogenem, je zasazen do alternativního vesmíru, kde jednotlivci obdaření supermocí jsou uznáváni širokou veřejností jako superhrdinové. Tyto superhrdiny vlastní silná společnost Vought International, která je prodává a zpeněžuje. Tito superhrdinové se ve svém osobním životě chovají arogantně a rádi zneužívají svoje superschopnosti. Seriál sleduje primárně dvě skupiny: Sedm, neboli přední tým superhrdinů Vought International a skupinu The Boys, která se snaží zničit tyto zkorumpované superhrdiny. Skupina The Boys je vedena Billym Butcherem (Karl Urban), který nenávidí všechny superhrdiny a skupina Sedm je vedena egoistickým a nestabilním Homelanderem (Antony Starr). Mimo jejich konflikt sleduje seriál také nové členy každého týmu: Hugh ""Hughie"" Campbell (Jack Quaid), který se přidá ke skupině The Boys hned poté, co jeho přítelkyně je zabita jedním ze skupiny Sedm, a Annie January/Starlight (Erin Moriarty), která se přidá do skupiny Sedm, ale v zápětí zjišťuje, že superhrdiny, které obdivovala, se nechovají tak, jak si představovala. (Richard.Jezd)";Na VOD od 26.07.2019 Prime Video (Série 1);láska, rodina, smrt, přátelství, přátelé, vražda, 20. století, násilí, dívka, tajemství, otec, děti, matka, rodiče, policie, mládež, manželé, město, záhady, dcera, touha, syn, útěk, chlapec, zbraně, vyšetřování, vrah, zvířata, oběť (autonehody/zločinu), pátrání, gay, cestování, vzpomínky, období 1940-1950, pomsta, 2. světová válka, politika, vojáci, manipulace, venkov, dospívání, lež, intriky, sex, pronásledování, putování, sny, rivalita, drogy, zločin, kolegové, únos, vesnice, zrada, vězení, souboje, vášeň, podvod, kamarádi, krev, vztahy, les, doktoři, bratři, nemoc, moře, LGBTQ+, dům, bolest, mezilidské vztahy, smutek, sláva, válka, gangsteři, trauma, mafie, nenávist, gang, dilema, tragédie, armáda, naděje, nemocnice, krádež, podsvětí (svět zločinu), zabijáci, podle komiksu, umírání, loupež, žárlivost, náboženství, gore, soud, lesby, monstra, zranění, stáří, víra, agenti, nehoda, novináři, nespravedlnost, párty, voda, rvačka, sebevražda, lodě, homosexualita, vědci, psychopat, šílenství, černý humor, nacisté, manželství, diskriminace, herci, filmařské zákulisí, korupce, oceán, pocit viny, přepadení, chamtivost, právníci, znásilnění, nacismus, vydírání, politik, výslech, alkoholismus, křesťanství, věda, hotel, rasismus, satira, posedlost, teroristé, parodie, křivé obvinění, předsudky, bojová umění, konspirace, rozvod, duševní porucha, superhrdina, aktivismus, reportéři, cizinec (někdo ze zahraničí), farma, babička, rukojmí, deprese, bar, letadla, špioni, nájemný vrah, trénink, obchod (prodejní místo), závislost, sledování, mučení, diktatura, závist, celebrity, odboj, vědec, hrdina, korporace, oslava, legenda, zakázaná láska, iluze, pohřeb, hospoda, nevyléčitelná nemoc, sexuální obtěžování, režisér, vnoučata, výbuch, spravedlnost, cizinec (neznámý člověk), oběť (někomu/něčemu), vdova, alkohol, internet, spiknutí, média, sociopat, zajatci, církev, trenér, pokus o vraždu, virus, psychiatrická léčebna, odpuštění, sexuální zneužívání, noční klub, soudce, loajalita, herec, žurnalistika, těžký úraz, bomba, tělesné postižení, prezident, závody, atentát, adopce, reklama, změna identity, psychiatr, sekta, amnézie, psychika, skandál, bankovní loupež, moc, sociální síť, banka, nůž, technologie, ryby, kapitalismus, psycholog, maska, záměna identit, výcvik, fanoušci, fašismus, televizní studio, vynálezce, halucinace, CIA, laboratoř, sobectví, vzpoura, speciální jednotky, studená válka, vzpoura systému, protestní hnutí, tajná organizace, trest, vloupání, volby, destrukce, kult, sexuální násilí, terapie, stalking, ničení, diktátor, terorismus, lék, producent, letadlo v ohrožení, tajný agent, voyeurismus, válečné zločiny, tajná láska, ukradená identita, bazén, zbraně hromadného ničení, budova, přístav, bisexualita, Rusko, státní převrat, reklamní průmysl, nemluvně, teroristický útok, socialismus, loď v ohrožení, tajná operace, hotelový pokoj, skupinová terapie, tajná služba, ochrnutí, pokoj, sekretářka, ideologie, velryby, špionáž, ovce, počítač, závislost na drogách, Sovětský svaz, zpravodajství, kampaň, delfíni, sebepoškozování, protest, pokus o atentát, telekineze, vynález, psychologie, Střední Amerika, létání, orgie, sebeobrana, neviditelnost, jachta, superschopnost, chobotnice, železná opona, televizor, zajíci, sebevražedný útok, Rudá armáda, únik radioaktivity, slepice, hnutí #MeToo, policejní stát, senátor, sebevědomí (sebedůvěra), televizní zpravodajství, firemní večírek, zoofilie, demokracie, talk show, sexuální transakce, kandidatura do voleb, politická satira, kongresové slyšení;5.0;40.0;Dan Trachtenberg, Jennifer Phang, Philip Sgriccia;Jack Quaid, Karl Urban, Antony Starr, Erin Moriarty, Laz Alonso, Tomer Capone, Jennifer Esposito, Jessie T. Usher, Chace Crawford, Karen Fukuhara;Garth Ennis, Darick Robertson;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;Critics Choice Awards (2x)<br>The Saturn Awards (5x)<br>;The Saturn Awards (3x)<br>
437677;Koruna;2016;89.42390227797952;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/167/020/167020888_90cd42.jpg;https://www.csfd.cz/film/437677-koruna/;Velká Británie;Drama / Historický / Životopisný;The Crown;Seriál sleduje politické soupeření a osobní životy za vlády královny Alžběty II. a události, které určovaly dějiny druhé poloviny 20. století. (Netflix);Na VOD od 04.11.2016 Netflix (Série 1);rodina, 20. století, matka, manželé, politika, intriky, nevěra, válka, svatba, milostný trojúhelník, král, Londýn, dědictví, princezna, královna, média, princ, skandál, Velká Británie, zámek, finanční krize, diplomacie;6.0;60.0;Benjamin Caron, Stephen Daldry, Philip Martin;Claire Foy, Olivia Colman, Imelda Staunton, Matt Smith, Tobias Menzies, Jonathan Pryce, Vanessa Kirby, Helena Bonham Carter, Lesley Manville, Josh O'Connor;;/tvurce/438850-dominic-applewhite/prehled/<br>/tvurce/282359-lorraine-ashbourne/prehled/<br>https://www.netflix.com/title/80025678<br>https://www.netflix.com/<br>/novinky/9313-hosi-z-brazilie-dostanou-miniserii-na-netflixu/<br>/novinky/9313-hosi-z-brazilie-dostanou-miniserii-na-netflixu/<br>/novinky/9313-hosi-z-brazilie-dostanou-miniserii-na-netflixu/<br>https://www.netflix.com/title/80025678<br>https://www.csfd.cz/vod/netflix/<br>https://www.csfd.cz/vod/netflix/<br>https://www.csfd.cz/vod/netflix/<br>https://www.csfd.cz/vod/netflix/<br>https://www.csfd.cz/vod/netflix/<br>https://www.csfd.cz/vod/netflix/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;AACTA International Awards (4x)<br>Golden Globes (15x)<br>Critics Choice Awards (13x)<br>;Golden Globes (8x)<br>Critics Choice Awards (6x)<br>
152000;The Road Runner Show;1966;89.4858999651851;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/165/883/165883187_9dc033.jpg;https://www.csfd.cz/film/152000-the-road-runner-show/;USA;Animovaný / Rodinný / Komedie;;Legendárny animovaný seriál o nehynúcom úsilí vynalizajúceho kojota chytiť rýchlo-šprintujúce zviera ponášajúce sa na pšotrosa do svojich pazúrov a zjesť ho na večeru. Nikdy mu to však nejde, a tak stále vymýšla nové a vždy originálnejšie metódy (napr. trysky na chrbte). Road Runner mu vždy uniká so svojim slávnym gestom mig-mig. Táto rozprávka je jedna z mnohých z dielní Chucka Jonesa (Bugs Bunny Show). (PaCM4N);;kojot Vilda, pták Uličník;;;Friz Freleng, Rudy Larriva, Robert McKimson;Mel Blanc, June Foray, Bea Benaderet, Hal Smith, Paul Julian;;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
230271;Znovu u Spejbla a Hurvínka;1974;89.75257731958763;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/052/52738_5ea82d.jpg;https://www.csfd.cz/film/230271-znovu-u-spejbla-a-hurvinka/;Československo;Loutkový / Pohádka / Rodinný / Komedie;;Druhá řada veselých příhod Spejbla a Hurvínka byla poprvé odvysílána v roce 1974. Opět v režii Libuše Koutné, které byl loutkový film vlastní a vždy v něm dosahovala značných úspěchů. V autorství se vystřídalo několik scénáristů, ať už sám Miloš Kirschner, Pavel Grym, Josef Barchánek, Jiří Kubíček a další. Zdá se, že Spejbl, nestárnoucí taťulda, který všechno zná, vynalézavý Hurvínek a milá Mánička stále přitahují pozornost malých a velkých diváků. A tak se znovu rádi podíváme na cvičení oblíbené dvojice, na závod do vrchu, na Spejbla na houbách a na další příhody dnes už slavné dvojice, která už několik desetiletí baví a těší děti i dospělé. (Česká televize);V TV od 03.01.1974 Československá televize;žena režisérka, večerníček, loutky;0.0;13.0;Libuše Koutná;Miloš Kirschner, Helena Štáchová, Miroslav Černý, Bohuslav Šulc, Miroslav Vomela, Radko Haken, Miroslav Homola, René Hájek;;https://www.ceskatelevize.cz/porady/898274-znovu-u-spejbla-a-hurvinka?utm_source=csfd&utm_medium=section_vod&utm_campaign=link<br>http://www.ceskatelevize.cz<br>http://www.ceskatelevize.cz<br>https://www.ceskatelevize.cz/porady/898274-znovu-u-spejbla-a-hurvinka?utm_source=csfd&utm_medium=section_vod&utm_campaign=link<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
