idCsfd;sTitle;iYear;iRating;iRuntime;urlPoster;urlCsfd;sCountry;sGenre;sTitle_EN;sStory;sCopyright;sTags;sSeries;sEpisodes;sDirector;sActor;sAuthor;sPlatforms;sNominated;sWinner
231772;Seirei no moribito;2007;82.95947219604147;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/166/478/166478317_917829.jpg;https://www.csfd.cz/film/231772-seirei-no-moribito/;Japonsko;Animovaný / Dobrodružný / Drama / Fantasy;精霊の守り人;Balsa, potulná bojovnice, jež bojuje s kopím, si dává za úkol zachraňovat životy druhých, aby odčinila hřích z minulosti. Na své cestě jednoho dne zachrání náhodou prince, a dostane proto za úkol od jeho matky stát se jeho osobní strážkyní. O život mu totiž usiluje vlastní otec, císař, neboť prince posedl tajemný vodní démon a jeho smrt má ubránit zemi před hrozbou sucha zvěstovaného každých sto let Znamením Sucha. Balsa nechá zapálit princovy komnaty, snažíce se nastrojit princovu smrt, a označena za žháře a únosce prchá před elitními císařskými lovci, protože ti se nedají tak snadno oklamat. (Idaho);V TV od 07.04.2007 NHK BS2;chlapec, anime, intriky, souboje, magie, osud, šaman;0.0;26.0;Kendži Kamijama, Kódai Kakimoto, Kóiči Hacumi;Mabuki Andó, Majumi Asano, Akihiko Išizumi, Keidži Fudžiwara, Masuo Amada, Juki Masuda, Wasabi Mizuta, Hiroši Naka, Fumihiko Tačiki, Hadžime Iidžima;Nahoko Uehaši;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
793384;Helluva Boss;2019;84.20803782505911;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/165/408/165408024_866105.jpg;https://www.csfd.cz/film/793384-helluva-boss/;USA;Animovaný / Akční / Komedie;;Impové jsou v pekelné společnosti těmi nejnuznějšími členy, kterým zpravidla připadají ty nejpodřadnější práce. S tím se však jeden z nich jménem Blitzo nehodlá smířit, a tak rozjíždí velmi nebezpečný byznys zaměřený na vraždy! Máte na povrchu nějaké nevyřízené účty s nějakým smrtelníkem? Chcete se pomstít tomu, kdo vás do pekla dostal? Nebo jen toužíte po shledání s někým stejně prohnilým, jako jste vy sami? Pak jsou Blitzovi služby právě pro vás! Spolu se svým specialistou na zbraně jménem Moxxie, ranařkou Millie a recepční Loonou rozjíždí lukrativní zabijáckou společnost, ovšem ve velmi silně konkurenčním prostředí. Jeho největší výhodou v tomto byznysu je magická kniha, otevírající portály z pekla na zemi, kterou Blitzo získal během jedné „rychlovky“ s princem pekel Stolasem, který mu však od té doby nechce dát pokoj... (Jeoffrey);;dívka, démoni, peklo;3.0;36.0;Vivienne Medrano;Brandon Rogers, Brock Baker, Erica Lindbeck, Richard Steven Horvitz, Cristina Valenzuela, Remy Edgerly;;https://www.youtube.com/watch?v=rATbtwj1qls&list=RDrATbtwj1qls&start_radio=1<br>https://www.youtube.com/watch?v=iLs8t1N8Xkw<br>https://www.youtube.com/watch?v=ybSey-aOGa4<br>https://www.youtube.com/watch?v=rATbtwj1qls<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
69410;This Is England '90;2015;86.43564356435644;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/160/216/160216812_39bfbd.jpg;https://www.csfd.cz/film/69410-this-is-england-90/;Velká Británie;Drama;;;;;0.0;4.0;Shane Meadows;Chanel Cresswell, Katherine Dow Blyton, Andrew Ellis, Joe Gilgun, Jo Hartley, Vicky McClure, Andrew Shim, Michael Socha, Thomas Turgoose, Danielle Watson;;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
1462088;Pohádky bratří Grimmů;1987;88.10810810810811;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/168/435/168435280_d8iuac.jpg;https://www.csfd.cz/film/1462088-pohadky-bratri-grimmu/;Japonsko;Animovaný / Drama / Pohádka / Romantický / Fantasy;Grimm meisaku gekidžó;;V TV od 21.10.1987 TV Asahi Corporation;;2.0;47.0;Hiroši Saitó, Takajoši Suzuki, Šin'ja Hanai;Kajoko Fudžii, Micuko Horie, Keisuke Jamašita, Masaja Taki, Čika Sakamoto, Ičiró Nagai, Mijoko Asó, Haru Endó, Minoru Inaba, Ricuo Sawa;Wilhelm Grimm, Jacob Grimm;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
84559;Gumídci;1985;82.01300436447849;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/159/533/159533666_77ecc7.jpg;https://www.csfd.cz/film/84559-gumidci/;USA;Animovaný / Fantasy / Rodinný;Adventures of the Gummi Bears;"Animovaný seriál byl vytvořen společností Walt Disney v polovině osmdesátých let 20. století. U nás byl vysílan od roku 1992. Děj se odehrává ve středověké Anglii, za dob rytířů. Gumídci, kteří žijí v lese, se straní lidí, protože lidé už nevěří, že existují a mají je za pouhou legendu. O jejich existenci ví jen královská dcera Klára a Kryštof - královské páže. Hlavním nepřítelem Gumídků je kníže Igor, který žije na hradě Lotrník společně s obry (tupouny). Hlavním cílem Igora je získat pro sebe hrad Strdín, hrad dobrého krále Kristiána. Igorovi se zatím jeho sen nesplnil a na tom mají také velkou zásluhu Gumídci, kteří po vypití ""hopsinkové šťávy"" jsou na omezenou dobu silnější a dobře skáčí.A zde jsou jména Gumídků, se kterými se můžeme setkat:Brepta - nejstarší ze všech Gumídků a má ve svém pokoji Velkou Gumovědnou knihu, díky které se naučil kouzlit a získal všechny vědomosti o učení starých Gumídků.Babča - je jediná, která vždy vaří hopsinkovou šťávu.Brůča - je jediným kdo nesouhlasí s návštěvami u Kláry a Kryštofa.Brumla - rád si pochutnává na dobrém jídle a má hodně jednoduché myšlení.Bára - miluje a obdivuje lidi a jejich společenský způsob života.Bíďa - nejmladší z Gumídků, má rád dobrodružství a život Gumídků mu připadá nezáživně nudný.Boža - gumídek přivedený Brůčou a Brumlou, velký umělec což si o sobě myslí jen on sám. (ČSFD)";Na DVD od 01.12.2010 Magic Box;;6.0;67.0;David Block, Art Vitello, Alan Zaslove;June Foray, Jim Cummings, Walker Edmiston, Corey Burton, Rob Paulsen, Tress MacNeille, David Faustino, Jason Marsden, Chuck McCann, Dana Hill;;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
113315;Willy Fog na cestě kolem světa;1983;82.0690699787943;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/170/597/170597838_vyjz8x.jpg;https://www.csfd.cz/film/113315-willy-fog-na-ceste-kolem-sveta/;Španělsko / Japonsko;Animovaný / Dobrodružný / Rodinný;La vuelta al mundo de Willy Fog;Španělský animovaný seriál na motivy románu Julese Verna.;V TV od 08.01.1984 Televisión Española (TVE);podle knihy, zvířata, cestování, pronásledování, detektiv, 19. století, lodě, vlak, záměna identit;0.0;26.0;Luis Ballester Bustos, Fumio Kurokawa, Jukio Okazaki;Claudio Rodríguez, Bandžó Ginga, Manuel Peiró, José Moratalla, Jacques Marin, Patrick Préjean, Alfonso Santigosa, Gloria Cámara, Rafael de Penagos, Luis Marín;Jules Verne;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
147494;Pohádky ovčí babičky;1966;82.33134073441504;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/159/417/159417398_7e7ab0.jpg;https://www.csfd.cz/film/147494-pohadky-ovci-babicky/;Československo;Animovaný / Pohádka;;Poprvé se pohádky o beránkovi a vlcích objevily ve vysílání 4. a 11. září 1966 – příběhy O chytrém beránkovi a Beránek a strašidla. Kreslený seriál, tak jak ho známe, se objevil až 25. února 1968 v přestávce hokejového utkání Dukla Jihlava – ZKL Brno. Je to první večerníček, který namluvila herečka Jiřina Bohdalová. Třinácti dílný seriál Pohádky ovčí babičky jsou prvním kresleným večerníčkovským seriálem Československé televize. Vyrobilo jej studio Bratři v triku a vysílají se dodnes.Nesmrtelné příběhy souboje zlotřilých vlků se světem chytrého, vtipného a laskavého beránka... (Česká televize);V TV od 04.09.1966 Československá televize;černobílý film, večerníček, ovce;0.0;13.0;Václav Bedřich;Jiřina Bohdalová;;https://www.ceskatelevize.cz/porady/898448-pohadky-ovci-babicky?utm_source=csfd&utm_medium=section_vod&utm_campaign=link<br>http://www.ceskatelevize.cz<br>http://www.ceskatelevize.cz<br>https://www.youtube.com/watch?v=cGWB2VWx634<br>https://www.ceskatelevize.cz/porady/898448-pohadky-ovci-babicky?utm_source=csfd&utm_medium=section_vod&utm_campaign=link<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
1235840;Playlist;2022;82.46495327102804;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/166/658/166658412_aee171.jpg;https://www.csfd.cz/film/1235840-the-playlist/;Švédsko;Drama / Životopisný;The Playlist;Fiktivní příběh o švédském podnikateli v moderních technologiích, který s partnery vymyslí legální streamovací platformu a převrátí tím hudební průmysl vzhůru nohama. (Netflix);Na VOD od 13.10.2022 Netflix;;0.0;6.0;Hallgrim Haug, Per-Olav Sørensen;Christian Hillborg, Gizem Erdogan, Edvin Endre, Joel Lützow, Severija Janušauskajtě, Ulf Stenberg, Ella Rappich, Jonatan Bökman, Erik Norén, Rufus Glaser;Sven Carlsson, Jonas Leijonhufvud;https://www.netflix.com/title/81186296<br>https://www.netflix.com/<br>https://www.netflix.com/title/81186296<br>https://www.csfd.cz/vod/netflix/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
361007;Akame ga kill!;2014;82.65553869499242;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/158/741/158741605_b3851f.jpg;https://www.csfd.cz/film/361007-akame-ga-kill/;Japonsko;Animovaný / Dobrodružný / Drama / Fantasy / Horor / Psychologický;アカメが斬る!;Mladý bojovník Tacumi se vydává spolu s dvěma přáteli do hlavního města císařství, aby získali peníze pro svou chudou vesnici. Cestou však Tacumi narazí na členy nechvalně proslulé odbojové skupiny zabijáků s názvem Night Raid, kteří jej přesvědčí o prohnilosti hlavního města a aristokracie. Tacumi se tak rozhodne přehodnotit své původní záměry… (Hromino);V TV od 07.07.2014 Tokyo MX;láska, přátelství, vražda, anime, politika, souboje, tragédie, zabijáci, gore, korupce;0.0;24.0;Tomoki Kobajaši, Masafumi Tamura, Acuši Ikarija;Sóma Saitó, Sora Amamija, Jú Asakawa, Mamiko Noto, Jošicugu Macuoka, Hitomi Nabatame, Kana Hanazawa, Hozumi Góda, Eidži Takemoto, Masami Iwasaki;Tecuja Taširo, Takahiro;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
303629;Fate/Zero;2011;82.8735632183908;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/165/808/165808188_1311d4.jpg;https://www.csfd.cz/film/303629-fate-zero/;Japonsko;Animovaný / Akční / Drama / Fantasy;フェイト／ゼロ;O tajemný svatý grál, který svému držiteli přináší zázračné vlastnosti, svedli už tři bitvy bez jasného výsledku. A teď chystají čtvrtou. (Netflix);V TV od 02.10.2011 Tokyo MX;anime, souboje;2.0;25.0;Ei Aoki, Kei Cunemacu, Tomonori Sudó;Ajako Kawasumi, Tomokazu Seki, Džódži Nakata, Sajaka Óhara, Rikija Kojama, Akio Ócuka, Daisuke Namikawa, Akeno Watanabe, Činacu Akasaki, Tamio Óki;;https://www.netflix.com/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
94024;Dragon Ball Z;1989;83.07317073170732;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/161/775/161775712_7c5f92.jpg;https://www.csfd.cz/film/94024-dragon-ball-z/;Japonsko;Akční / Animovaný / Komedie / Fantasy;ドラゴンボールＺ;Dragon Ball Z začína príchodom saiyna Raditza na zem. Ten hľadá svojho brata Kakarota, ktorý bol vyslaný na zem aby vyvraždil ľudstvo. Časom sa zistí, že Kakarot je práve Son-Goku. Dôjde k bratovražednému boju, kde obidvaja zahynú. Problém je, že za rok dorazia na Zem oveľa silnejší Raditzovi spolubojovníci, ktorí sa dozvedeli o dračích guliach. Pre všetkých začína intenzívny tréning, ku ktorému sa pripája aj malý Son-Gokuov syn Son-Gohan. Tesne pred príletom saiyanov sa podarí vďaka dračím guliam oživiť Son-Gokua, ale nie je už neskoro?Druhá séria sa zase nesie v duchu zbierania dračích gúľ a bojov so zloduchmi, ktorí ich chcú využiť pre svoje zákerné plány. Budeme tiež svedkami bojov mimo našu planétu, tréningov počas posmrtného života a premeny čiernovlasého Son-Gokua na peroxidového blonďáka. (riske);V TV od 26.04.1989 Fuji Television;anime;0.0;291.0;Daisuke Nišio, Kazuhisa Takenouči, Minoru Okazaki;Masako Nozawa, Hiromi Curu, Majumi Tanaka, Kóhei Mijauči, Majumi Šó, Tošio Furukawa, Džódži Janami, Hirotaka Suzuoki, Hiroko Emori, Tóru Furuja;Akira Torijama;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
100662;Extreme Dinosaurs;1997;84.5272206303725;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/168/672/168672646_k7mij9.jpg;https://www.csfd.cz/film/100662-nezvycajne-dinosaury/;USA;Animovaný / Akční / Krimi / Sci-Fi;Nezvyčajné dinosaury;Animovaný seriál o skupinke dinosaurov žijúcich medzi ľuďmi, ktorí sa snažia zabrániť zlým raptorom, aby nastolili na Zemi globálne otepľovanie a tým nastolili ich vládu nad svetom. (Marys);;mimozemšťané, roboti, dinosauři;0.0;52.0;Richard Trueblood;Scott McNeil, Cusse Mankuma, Garry Chalk, Terry Klassen, Lee Tockar, Sam Vincent, Jason Gray-Stanford, Blu Mankuma, Andrew Francis, Andrew Kavadas;;https://www.youtube.com/watch?v=VI__EW_fPJs<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
299127;Usagi Drop;2011;84.65671641791045;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/161/709/161709110_4eropm.jpg;https://www.csfd.cz/film/299127-usagi-drop/;Japonsko;Animovaný / Drama / Komedie;Usagi doroppu;Svobodný třicátník Daikichi se vrací domů na dědečkův pohřeb, je však zaskočen tím, že děda měl nemanželské dítě s mladou milenkou. Zbytek jeho rodiny je tím šokován a nikdo se nechce postarat o malou, šestiletou, zakřiknutou dívku Rin. V rozhořčení se Daikichi rozhodne postarat se o ni sám. Ale pomůže Rin soužití s mužem, o kterém nic neví, k tomu, aby se dostala se ze své skořápky? A počkat, naruší tento vývoj událostí nějak Daikichiho milostný život? (Jigvell);V TV od 07.07.2011 Fuji Television;muž, rodina, smrt, dívka, matka, rodiče, anime, škola, dům, babička, děda, podle mangy, strom;0.0;11.0;Kanta Kamei, Susumu Micunaka, Rokó Ogiwara;Aju Macu'ura, Maaja Sakamoto, Daisuke Hirakawa, Tošiko Sawada, Maaja Učida, Sajaka Óhara, Kana Ueda, Kódži Takeda, Takahiro Mizušima, Šindži Kawada;Jumi Unita;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
407858;Expanze;2015;82.03204661325564;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/170/341/170341726_uqwzwn.png;https://www.csfd.cz/film/407858-expanze/;USA;Sci-Fi / Drama / Mysteriózní;The Expanse;Děj se odehrává za 200 let v budoucnosti, kdy lidstvo plně kolonizovalo sluneční soustavu, ale ještě nedosáhlo ke hvězdám, na pozadí vyostřujícího se konfliktu mezi Zemí, Marsem a koloniemi v Pásu asteroidů. Detektiv Miller, narozený v Pásu, dostane úkol najít nezvěstnou mladou ženu, Juliettu Andromedu Mao. Jim Holden je prvním důstojníkem z nákladní lodě - tahače ledu Canterbury, která těží led v Saturnových prstencích a rozváží ho k asteroidům Pásu, když se svou posádkou narazí na opuštěnou loď Scopuli. Aniž by o to oba stáli, jejich osudy se protnou a zjistí, že pohřešovaná dívka je klíčem ke spiknutí nepředstavitelného měřítka. (jaaara);V TV od 23.11.2015 Syfy TV;vesmír, budoucnost, vesmírná loď, kolonizace, Mars, space opera, mormoni;6.0;62.0;Breck Eisner, Jeff Woolnough, Terry McDonough;Steven Strait, Dominique Tipper, Wes Chatham, Shohreh Aghdashloo, Cas Anvar, Frankie Adams, Cara Gee, Thomas Jane, Shawn Doyle, Nadine Nicole;Daniel Abraham, Ty Franck;/tvurce/456876-rebecca-applebaum/prehled/<br>/novinky/7703-amazon-chysta-god-of-war/<br>/novinky/7703-amazon-chysta-god-of-war/<br>/novinky/7703-amazon-chysta-god-of-war/<br>/novinky/7533-amazon-chysta-mass-effect-serial/<br>/novinky/7533-amazon-chysta-mass-effect-serial/<br>/novinky/7533-amazon-chysta-mass-effect-serial/<br>/novinky/5207-amazon-zachranil-the-expanse/<br>/novinky/5207-amazon-zachranil-the-expanse/<br>/novinky/5207-amazon-zachranil-the-expanse/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;The Saturn Awards (5x)<br>;The Saturn Awards (1x)<br>
925905;Služka;2021;82.11759405271458;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/165/667/165667206_2eef4a.jpg;https://www.csfd.cz/film/925905-sluzka/;USA;Drama / Komedie;Maid;Po útěku od násilného partnera kývne mladá matka na jakoukoli úklidovou práci, aby pro sebe a svou dcerku mohla vybudovat nový domov... Desetidílná americká minisérie o novodobé chudobě vychází z autobiografického bestselleru Stephanie Landové, ve kterém zpracovává překotnou životní kapitolu plnou těžké dřiny, mizivého výdělku a neustálého strachu o zajištění bezpečí pro své dítě. V seriálovém zpracování se s Alex (Margaret Qualleyová) setkáváme ve chvíli, kdy uprostřed noci sedá s dvouletou dcerou do auta a utíká od svého přítele. Zatím ještě nemá plán a prakticky ani žádné peníze, ale jedno ví jistě: další rána od otce jejího dítěte už nemusí padnout vedle a ona na ni rozhodně nebude čekat. Zkouší hledat pomoc u sociálních služeb, ale její možnosti jsou teď omezené a byrokracie rozsáhlá. Pracovnice na úřadě jí alespoň odkáže na úklidovou službu, kde by si mohla něco vydělat. Alex práci potřebuje, ale co s malou Maddy? Dát ji na hlídání partnerovi, od kterého právě odešly, nepřipadá v úvahu, se svým vlastním otcem se nestýká a její matka (Andie MacDowellová) sice žije poblíž, ale svěřit jí malé dítě není ten nejlepší nápad. Jenže zoufalá Alex nemá na výběr. (Česká televize);Na VOD od 01.10.2021 Netflix;podle knihy, otec, matka, dcera, trauma, rozchod, chudoba, alkoholismus, domácí násilí, nezaměstnanost, bezdomovectví, deník, skupinová terapie, uklízečka, matka samoživitelka;0.0;10.0;John Wells, Nzingha Stewart, Lila Neugebauer;Margaret Qualley, Nick Robinson, Rylea Nevaeh Whittet, Anika Noni Rose, Tracy Vilar, Billy Burke, Andie MacDowell, Raymond Ablack, Christie Burke, Mila Jones;Stephanie Land;https://www.netflix.com/title/81166770<br>http://www.ceskatelevize.cz<br>http://www.ceskatelevize.cz<br>https://www.netflix.com/title/81166770<br>https://www.csfd.cz/vod/netflix/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;AACTA International Awards (1x)<br>Golden Globes (3x)<br>Critics Choice Awards (2x)<br>;
666504;The Morning Show;2019;82.20801077078424;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/163/932/163932934_38fb39.jpg;https://www.csfd.cz/film/666504-the-morning-show/;USA;Drama;The Morning Show;Nahlédněte v nekompromisně upřímné dramatu nominovaném na tři Zlaté glóby do moderního pracovního prostředí pohledem lidí, se kterými vstává celá Amerika. (Apple TV+);Na VOD od 01.11.2019 Apple TV+ (Season 1);muž, láska, žena, rodina, smrt, přátelství, přátelé, násilí, dívka, tajemství, otec, děti, matka, rodiče, policie, strach, mládež, manželé, město, záhady, dcera, touha, syn, útěk, vyšetřování, ženy, oběť (autonehody/zločinu), pátrání, cestování, vzpomínky, sourozenci, peníze, politika, manipulace, lež, intriky, sex, putování, sny, rivalita, zločin, kolegové, nevěra, zrada, vášeň, podvod, kamarádi, mrtvola, vztahy, nemoc, LGBTQ+, bolest, mezilidské vztahy, kriminalita, smutek, sláva, trauma, nenávist, dilema, tragédie, naděje, umírání, žárlivost, lesby, milostný trojúhelník, New York, stáří, agenti, nehoda, novináři, nespravedlnost, párty, rvačka, sebevražda, homosexualita, zoufalství, manželství, rozchod, krutost, diskriminace, filmařské zákulisí, paranoia, panika, korupce, nebezpečí, pocit viny, chamtivost, právníci, znásilnění, vydírání, výslech, ekologie, hotel, rasismus, hádka, autonehoda, předsudky, konspirace, milenka, rozvod, aktivismus, reportéři, cizinec (někdo ze zahraničí), letadla, environmentalismus, Itálie, závislost, závist, celebrity, pochyby, svědek, korporace, oslava, vztek, iluze, bohatství, svědectví, divadlo, sexuální obtěžování, internet, spiknutí, média, milenec, virus, Kalifornie, Los Angeles, FBI, vyhrožování, žurnalistika, lítost, prezident, výčitky svědomí, psychika, skandál, moc, sociální síť, zatčení, rychlá auta, technologie, kapitalismus, bratr, televizní studio, rodičovství, obchod (transakční), byt, pandemie, úplatky, vyjednávání, umělá inteligence, protestní hnutí, kriminální policie, trest, volby, epidemie, letiště, podvodníci, sestra, konverzace o filmu, olympijské hry, infekce, producent, kancelář, karanténa, tajná láska, koronavirus, COVID-19, budova, bisexualita, večeře, hotelový pokoj, počítač, závislost na drogách, podezření z nevěry, zpravodajství, kampaň, protest, atletika, nákaza, milionář, manažer, vytrvalost, sledování filmu, systémový rasismus, televizor, ekologická katastrofa, hnutí #MeToo, nervové zhroucení, volební kampaň, televizní zpravodajství, výtržnosti, Bělorusko, videohovor;5.0;50.0;Mimi Leder, Lynn Shelton, David Frankel;Jennifer Aniston, Reese Witherspoon, Steve Carell, Billy Crudup, Nestor Carbonell, Gugu Mbatha-Raw, Mark Duplass, Bel Powley, Karen Pittman, Victoria Tate;;https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/show/the-morning-show/umc.cmc.25tn3v8ku4b39tr6ccgb8nl6m<br>https://www.apple.com/cz/apple-tv-plus/<br>/novinky/6302-prosinec-na-apple-tv/<br>/novinky/6302-prosinec-na-apple-tv/<br>/novinky/6302-prosinec-na-apple-tv/<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/show/the-morning-show/umc.cmc.25tn3v8ku4b39tr6ccgb8nl6m<br>https://www.csfd.cz/vod/apple-tv/<br>https://www.csfd.cz/vod/apple-tv/<br>https://www.csfd.cz/vod/apple-tv/<br>https://www.csfd.cz/vod/apple-tv/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;Golden Globes (10x)<br>Critics Choice Awards (9x)<br>;Critics Choice Awards (2x)<br>
234228;Flight of the Conchords;2007;82.30088495575221;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/168/949/168949432_3sjiap.jpg;https://www.csfd.cz/film/234228-flight-of-the-conchords/;USA;Komedie / Hudební;Flight of the Conchords;Komediální seriál z původní produkce HBO představuje dvojici Breta McKenzieho a Jemaine Clementa z Nového Zélandu, které proslavila stejnojmenná show i pořad One Night Stand vysílaný na HBO. V novém seriálu se Jamaine a Bret (hrají v prostoduchém provedení sami sebe) stěhují na Manhattan. Ve snaze dobýt New York navštěvují bohémské večírky, dohadují se se svým (jediným) fanouškem Mel i se svým neobratným manažerem Murrayem. Oberou je nešikovní zloději, zraňují vzájemně své city a bez úspěchu usilují o nepolapitelné ženy. Jsou to vlastně nevinní chlapíci, kteří se snaží získat lásku nebo alespoň mimořádně vynášející dividendy, ale místo toho na ně čeká hojnost melodií o životě, lásce a prchavém štěstí.V původní produkci HBO vznikla druhá řada hudebně komediálního seriálu, jehož protagonisté Jemaine Clement a Bret McKenzie získali před dvěma lety mimo jiné cenu Grammy za Nejlepší komediální album. Jemaine Clement a Bret McKenzie se přestěhovali do New Yorku, aby tu zúročili svou popularitu nejoblíbenějšího parodického dua z Nového Zélandu. Nový život v East Side ovšem přináší řadu úskalí, jimž dvojice čelí po svém, což vytváří řadu neuvěřitelně zábavných situací. V seriálu se objeví i postavy z předchozí řady - nešika Murray (Rhys Darby), který jim dělá manažera, nadšená fanynka Mel (Kristen Schaalová) a její manžel Doug (David Constabile), kamarád Dave (Arj Barker), který stále žije u svých rodičů, a další.;;;2.0;22.0;Troy Miller, Taika Waititi, Michel Gondry;Jemaine Clement, Bret McKenzie, Rhys Darby, Kristen Schaal, Arj Barker, Frank Wood, David Costabile, Sutton Foster, Rachel Blanchard, Judah Friedlander;;https://www.hbomax.com/cz/en/shows/flight-of-the-conchords/5f5ba394-4784-4edf-9008-af49e3503c28<br>https://www.hbomax.com/cz/en/shows/flight-of-the-conchords/5f5ba394-4784-4edf-9008-af49e3503c28<br>http://www.hbo.com/conchords/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;
635735;Who Is America?;2018;82.46317030053035;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/162/785/162785575_3e2e9a.jpg;https://www.csfd.cz/film/635735-who-is-america/;USA;Komedie;Who Is America?;Jedná se o satirický seriál komika Sachy Barona Cohena, s nímž se po více než deseti letech vrací k televizní tvorbě. Sedm půlhodinových epizod představí různorodé jednotlivce, od nechvalně známých až po zcela neznámé napříč politickým a kulturním spektrem, kteří obývají tuto unikátní zemi. (HBO Europe);V TV od 15.07.2018 Showtime;politika, politik, celebrity, přestrojení, interview, Antifa, zesměšňování;0.0;7.0;Sacha Baron Cohen, Payman Benz, Daniel Gray Longino;Sacha Baron Cohen, Donald Trump, John F. Kennedy, Ronald Reagan, Hillary Clinton, Melania Trump, Bernie Sanders, Dick Cheney, Gloria Sandoval, O.J. Simpson;;http://www.hbo.eu<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;Golden Globes (1x)<br>;
